source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
C09DX06,715819,ATC,atc,"candesartan, amlodipine and hydrochlorothiazide; oral",candesartan,214354,1351557,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09DX06,715819,ATC,atc,"candesartan, amlodipine and hydrochlorothiazide; oral",hydrochlorothiazide,5487,974166,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09DX07,715853,ATC,atc,"irbesartan, amlodipine and hydrochlorothiazide; systemic",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09DX07,715853,ATC,atc,"irbesartan, amlodipine and hydrochlorothiazide; systemic",hydrochlorothiazide,5487,974166,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09DX07,715853,ATC,atc,"irbesartan, amlodipine and hydrochlorothiazide; systemic",irbesartan,83818,1347384,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09DX08,955207,ATC,atc,"telmisartan, amlodipine and hydrochlorothiazide; oral",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09DX08,955207,ATC,atc,"telmisartan, amlodipine and hydrochlorothiazide; oral",hydrochlorothiazide,5487,974166,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09DX08,955207,ATC,atc,"telmisartan, amlodipine and hydrochlorothiazide; oral",telmisartan,73494,1317640,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA02,21601851,ATC,atc,aliskiren; oral,aliskiren,325646,1317967,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA52,21601852,ATC,atc,aliskiren and hydrochlorothiazide; oral,aliskiren,325646,1317967,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA52,21601852,ATC,atc,aliskiren and hydrochlorothiazide; oral,hydrochlorothiazide,5487,974166,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA53,40256433,ATC,atc,aliskiren and amlodipine; oral,aliskiren,325646,1317967,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA53,40256433,ATC,atc,aliskiren and amlodipine; oral,amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA54,40256434,ATC,atc,"aliskiren, amlodipine and hydrochlorothiazide; oral",aliskiren,325646,1317967,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA54,40256434,ATC,atc,"aliskiren, amlodipine and hydrochlorothiazide; oral",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C09XA54,40256434,ATC,atc,"aliskiren, amlodipine and hydrochlorothiazide; oral",hydrochlorothiazide,5487,974166,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA01,21601856,ATC,atc,simvastatin; oral,simvastatin,36567,1539403,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA02,21601857,ATC,atc,lovastatin; oral,lovastatin,6472,1592085,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA03,21601858,ATC,atc,pravastatin; oral,pravastatin,42463,1551860,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA04,21601859,ATC,atc,fluvastatin; oral,fluvastatin,41127,1549686,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA05,21601860,ATC,atc,atorvastatin; oral,atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA06,21601861,ATC,atc,cerivastatin; oral,cerivastatin,596723,1592180,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA07,21601862,ATC,atc,rosuvastatin; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA08,21601863,ATC,atc,pitavastatin; oral,pitavastatin,861634,40165636,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA51,948039,ATC,atc,"[U] simvastatin, combinations",aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA51,948039,ATC,atc,"[U] simvastatin, combinations",simvastatin,36567,1539403,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA52,948072,ATC,atc,"[U] lovastatin, combinations",lovastatin,6472,1592085,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA52,948072,ATC,atc,"[U] lovastatin, combinations",niacin,7393,1517824,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA53,948016,ATC,atc,"[U] pravastatin, combinations",aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA53,948016,ATC,atc,"[U] pravastatin, combinations",pravastatin,42463,1551860,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA55,948065,ATC,atc,"[U] atorvastatin, combinations",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AA55,948065,ATC,atc,"[U] atorvastatin, combinations",atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB01,21601865,ATC,atc,clofibrate; oral,clofibrate,2594,1598658,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB02,21601866,ATC,atc,bezafibrate; oral,bezafibrate,1525,19022956,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB03,21601867,ATC,atc,aluminium clofibrate; oral,clofibrate,2594,1598658,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB04,21601868,ATC,atc,gemfibrozil; oral,gemfibrozil,4719,1558242,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB05,21601869,ATC,atc,fenofibrate; oral,fenofibrate,8703,1551803,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB08,21601872,ATC,atc,ciprofibrate; oral,ciprofibrate,21149,19050375,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB09,21601873,ATC,atc,etofibrate; oral,etofibrate,24609,19060156,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB10,21601874,ATC,atc,clofibride; oral,clofibrate,2594,1598658,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB11,40256457,ATC,atc,choline fenofibrate; oral,choline fenofibrate,1433887,43560137,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AB12,955134,ATC,atc,pemafibrate; oral,pemafibrate,OMOP4819291,35197926,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
C10AC01,21601876,ATC,atc,colestyramine; oral,cholestyramine resin,2447,19095309,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AC02,21601877,ATC,atc,colestipol; oral,colestipol,2685,1501617,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AC04,21601879,ATC,atc,colesevelam; oral,colesevelam,141626,1518148,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AD01,21601881,ATC,atc,niceritrol; oral,niceritrol,OMOP4819282,35197917,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
C10AD02,21601882,ATC,atc,nicotinic acid; oral,niacin,7393,1517824,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AD03,21601883,ATC,atc,nicofuranose; oral,nicofuranose,104486,19004049,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AD05,21601885,ATC,atc,nicotinyl alcohol (pyridylcarbinol); oral,nicotinyl alcohol,7414,19018823,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AD06,21601886,ATC,atc,acipimox; oral,acipimox,16817,19029644,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AD52,21601887,ATC,atc,"nicotinic acid, combinations; systemic",niacin,7393,1517824,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX01,21601889,ATC,atc,dextrothyroxine; oral,dextrothyroxine,3292,19022003,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX02,21601890,ATC,atc,probucol; oral,probucol,8699,19051463,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX03,21601891,ATC,atc,tiadenol; oral,tiadenol,38248,19100753,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX04,948069,ATC,atc,[U] benfluorex,benfluorex,18880,19035533,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX06,21601893,ATC,atc,omega-3-triglycerides incl. other esters and acids; oral,docosahexaenoate,73,19016670,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX07,21601894,ATC,atc,magnesium pyridoxal 5-phosphate glutamate; systemic,pyridoxal,9002,19059817,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX08,21601895,ATC,atc,"policosanol; oral, otic",policosanol,69440,1508241,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX09,21601896,ATC,atc,ezetimibe; oral,ezetimibe,341248,1526475,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX10,21601897,ATC,atc,alipogene tiparvovec; parenteral,Alipogene Tiparvovec,OMOP2720956,40798621,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
C10AX11,40256481,ATC,atc,mipomersen; parenteral,mipomersen,1367839,43014182,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX12,43534774,ATC,atc,lomitapide; oral,lomitapide,1364479,43013119,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX13,45893463,ATC,atc,evolocumab; parenteral,evolocumab,1665684,46287466,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX14,1123741,ATC,atc,alirocumab; parenteral,alirocumab,1659152,46275447,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX15,715866,ATC,atc,bempedoic acid; oral,bempedoic acid,2282403,37499009,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX16,947891,ATC,atc,inclisiran; systemic,inclisiran,2588243,1758562,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX17,947862,ATC,atc,evinacumab; systemic,evinacumab,2478335,739794,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX18,947928,ATC,atc,volanesorsen; parenteral,volanesorsen,2637345,1201198,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10AX80,0,None,atc,oomega-3-rasvhappe etüülestrid 90,,No matching concept,0,None,,,2025-02-21,2099-12-31
C10AX82,0,None,atc,bempeedhape+esetimiib,,No matching concept,0,None,,,2025-02-21,2099-12-31
C10AX83,0,None,atc,ikosapentetüül,,No matching concept,0,None,,,2025-02-21,2099-12-31
C10BA01,21601900,ATC,atc,lovastatin and nicotinic acid; systemic,lovastatin,6472,1592085,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA01,21601900,ATC,atc,lovastatin and nicotinic acid; systemic,niacin,7393,1517824,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA02,21601901,ATC,atc,"simvastatin and ezetimibe; oral, topical",ezetimibe,341248,1526475,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA02,21601901,ATC,atc,"simvastatin and ezetimibe; oral, topical",simvastatin,36567,1539403,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA03,21601902,ATC,atc,pravastatin and fenofibrate; systemic,fenofibrate,8703,1551803,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA03,21601902,ATC,atc,pravastatin and fenofibrate; systemic,pravastatin,42463,1551860,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA04,43534775,ATC,atc,"simvastatin and fenofibrate; oral, topical",fenofibrate,8703,1551803,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA04,43534775,ATC,atc,"simvastatin and fenofibrate; oral, topical",simvastatin,36567,1539403,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA05,43534776,ATC,atc,atorvastatin and ezetimibe; oral,atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA05,43534776,ATC,atc,atorvastatin and ezetimibe; oral,ezetimibe,341248,1526475,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA06,43534777,ATC,atc,rosuvastatin and ezetimibe; oral,ezetimibe,341248,1526475,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA06,43534777,ATC,atc,rosuvastatin and ezetimibe; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA07,715860,ATC,atc,rosuvastatin and omega-3 fatty acids; systemic,omega-3 fatty acids,4301,19106973,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA07,715860,ATC,atc,rosuvastatin and omega-3 fatty acids; systemic,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA08,715844,ATC,atc,atorvastatin and omega-3 fatty acids; systemic,atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA08,715844,ATC,atc,atorvastatin and omega-3 fatty acids; systemic,omega-3 fatty acids,4301,19106973,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA09,715858,ATC,atc,rosuvastatin and fenofibrate; oral,fenofibrate,8703,1551803,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA09,715858,ATC,atc,rosuvastatin and fenofibrate; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA10,947820,ATC,atc,bempedoic acid and ezetimibe; oral,bempedoic acid,2282403,37499009,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA10,947820,ATC,atc,bempedoic acid and ezetimibe; oral,ezetimibe,341248,1526475,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA11,947900,ATC,atc,pravastatin and ezetimibe; systemic,ezetimibe,341248,1526475,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA11,947900,ATC,atc,pravastatin and ezetimibe; systemic,pravastatin,42463,1551860,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA12,955150,ATC,atc,"pravastatin, ezetimibe and fenofibrate; oral",ezetimibe,341248,1526475,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA12,955150,ATC,atc,"pravastatin, ezetimibe and fenofibrate; oral",fenofibrate,8703,1551803,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BA12,955150,ATC,atc,"pravastatin, ezetimibe and fenofibrate; oral",pravastatin,42463,1551860,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX01,21601904,ATC,atc,simvastatin and acetylsalicylic acid; oral,aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX01,21601904,ATC,atc,simvastatin and acetylsalicylic acid; oral,simvastatin,36567,1539403,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX02,21601905,ATC,atc,pravastatin and acetylsalicylic acid; systemic,aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX02,21601905,ATC,atc,pravastatin and acetylsalicylic acid; systemic,pravastatin,42463,1551860,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX03,21601906,ATC,atc,atorvastatin and amlodipine; oral,amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX03,21601906,ATC,atc,atorvastatin and amlodipine; oral,atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX04,40251722,ATC,atc,"simvastatin, acetylsalicylic acid and ramipril; systemic",aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX04,40251722,ATC,atc,"simvastatin, acetylsalicylic acid and ramipril; systemic",ramipril,35296,1334456,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX04,40251722,ATC,atc,"simvastatin, acetylsalicylic acid and ramipril; systemic",simvastatin,36567,1539403,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX05,43534778,ATC,atc,rosuvastatin and acetylsalicylic acid; systemic,aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX05,43534778,ATC,atc,rosuvastatin and acetylsalicylic acid; systemic,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX06,45893500,ATC,atc,"atorvastatin, acetylsalicylic acid and ramipril; systemic",aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX06,45893500,ATC,atc,"atorvastatin, acetylsalicylic acid and ramipril; systemic",atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX06,45893500,ATC,atc,"atorvastatin, acetylsalicylic acid and ramipril; systemic",ramipril,35296,1334456,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX07,45893493,ATC,atc,"rosuvastatin, amlodipine and lisinopril; oral",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX07,45893493,ATC,atc,"rosuvastatin, amlodipine and lisinopril; oral",lisinopril,29046,1308216,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX07,45893493,ATC,atc,"rosuvastatin, amlodipine and lisinopril; oral",rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX08,45893511,ATC,atc,atorvastatin and acetylsalicylic acid; systemic,aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX08,45893511,ATC,atc,atorvastatin and acetylsalicylic acid; systemic,atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX09,45893492,ATC,atc,rosuvastatin and amlodipine; oral,amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX09,45893492,ATC,atc,rosuvastatin and amlodipine; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX10,1588687,ATC,atc,rosuvastatin and valsartan; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX10,1588687,ATC,atc,rosuvastatin and valsartan; oral,valsartan,69749,1308842,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX11,1588653,ATC,atc,"atorvastatin, amlodipine and perindopril; systemic",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX11,1588653,ATC,atc,"atorvastatin, amlodipine and perindopril; systemic",atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX11,1588653,ATC,atc,"atorvastatin, amlodipine and perindopril; systemic",perindopril,54552,1373225,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX12,1123623,ATC,atc,"atorvastatin, acetylsalicylic acid and perindopril; systemic",aspirin,1191,1112807,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX12,1123623,ATC,atc,"atorvastatin, acetylsalicylic acid and perindopril; systemic",atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX12,1123623,ATC,atc,"atorvastatin, acetylsalicylic acid and perindopril; systemic",perindopril,54552,1373225,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX13,1501791,ATC,atc,"rosuvastatin, perindopril and indapamide; systemic",indapamide,5764,978555,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX13,1501791,ATC,atc,"rosuvastatin, perindopril and indapamide; systemic",perindopril,54552,1373225,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX13,1501791,ATC,atc,"rosuvastatin, perindopril and indapamide; systemic",rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX14,1501780,ATC,atc,"rosuvastatin, amlodipine and perindopril; systemic",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX14,1501780,ATC,atc,"rosuvastatin, amlodipine and perindopril; systemic",perindopril,54552,1373225,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX14,1501780,ATC,atc,"rosuvastatin, amlodipine and perindopril; systemic",rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX15,1502051,ATC,atc,atorvastatin and perindopril; systemic,atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX15,1502051,ATC,atc,atorvastatin and perindopril; systemic,perindopril,54552,1373225,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX16,715859,ATC,atc,rosuvastatin and fimasartan; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX17,715861,ATC,atc,rosuvastatin and ramipril; oral,ramipril,35296,1334456,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX17,715861,ATC,atc,rosuvastatin and ramipril; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX18,947941,ATC,atc,"atorvastatin, amlodipine and ramipril; oral",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX18,947941,ATC,atc,"atorvastatin, amlodipine and ramipril; oral",atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX18,947941,ATC,atc,"atorvastatin, amlodipine and ramipril; oral",ramipril,35296,1334456,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX19,954877,ATC,atc,"atorvastatin, amlodipine and candesartan; oral",amlodipine,17767,1332418,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX19,954877,ATC,atc,"atorvastatin, amlodipine and candesartan; oral",atorvastatin,83367,1545958,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX19,954877,ATC,atc,"atorvastatin, amlodipine and candesartan; oral",candesartan,214354,1351557,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX20,955171,ATC,atc,rosuvastatin and telmisartan; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX20,955171,ATC,atc,rosuvastatin and telmisartan; oral,telmisartan,73494,1317640,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX21,955170,ATC,atc,rosuvastatin and perindopril; oral,perindopril,54552,1373225,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
C10BX21,955170,ATC,atc,rosuvastatin and perindopril; oral,rosuvastatin,301542,1510813,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D000000,0,None,atc,,,No matching concept,0,None,,,2025-02-21,2099-12-31
D01AA01,21601911,ATC,atc,nystatin; topical,nystatin,7597,922570,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AA02,21601912,ATC,atc,natamycin; topical,natamycin,7268,915392,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AA04,21601914,ATC,atc,pecilocin; topical,Pecilocin,OMOP2721364,40799053,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
D01AA08,21601917,ATC,atc,griseofulvin; topical,griseofulvin,5021,1763779,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC01,21601920,ATC,atc,clotrimazole; topical,clotrimazole,2623,1000632,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC02,21601921,ATC,atc,miconazole; topical,miconazole,6932,907879,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC03,21601922,ATC,atc,econazole; topical,econazole,3743,940864,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC04,21601923,ATC,atc,chlormidazole; topical,Chlormidazole,OMOP2721067,40798736,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
D01AC05,21601924,ATC,atc,isoconazole; topical,isoconazole,27901,19003491,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC06,21601925,ATC,atc,tiabendazole; topical,thiabendazole,10450,1837289,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC07,21601926,ATC,atc,tioconazole; topical,tioconazole,38298,942028,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC08,21601927,ATC,atc,ketoconazole; topical,ketoconazole,6135,985708,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC09,21601928,ATC,atc,sulconazole; topical,sulconazole,37319,940535,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC10,21601929,ATC,atc,bifonazole; topical,bifonazole,19295,19037560,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC11,21601930,ATC,atc,oxiconazole; topical,oxiconazole,32638,918222,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC12,21601931,ATC,atc,fenticonazole; topical,fenticonazole,24876,19095729,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC13,21601932,ATC,atc,omoconazole; topical,omoconazole,32411,19016974,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC14,21601933,ATC,atc,sertaconazole; topical,sertaconazole,36435,939134,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC15,21601934,ATC,atc,fluconazole; topical,fluconazole,4450,1754994,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC16,21601935,ATC,atc,flutrimazole; topical,flutrimazole,61773,19123624,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC18,1588693,ATC,atc,luliconazole; topical,luliconazole,1482680,44507693,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC19,1588694,ATC,atc,efinaconazole; topical,efinaconazole,1539753,45775080,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC21,955088,ATC,atc,neticonazole; topical,NETICONAZOLE,OMOP5176587,36858970,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
D01AC22,955031,ATC,atc,lanoconazole; topical,LANOCONAZOLE,OMOP5169272,36851656,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
D01AC52,21601937,ATC,atc,"miconazole, combinations; topical",miconazole,6932,907879,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC60,21601938,ATC,atc,"bifonazole, combinations; topical",bifonazole,19295,19037560,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AC80,0,None,atc,isokonasool+diflukortoloon,,No matching concept,0,None,,,2025-02-21,2099-12-31
D01AC81,0,None,atc,klotrimasool+heksamidiin,,No matching concept,0,None,,,2025-02-21,2099-12-31
D01AC81,0,None,atc,,,No matching concept,0,None,,,2025-02-21,2099-12-31
D01AC83,0,None,atc,,,No matching concept,0,None,,,2025-02-21,2099-12-31
D01AE01,21601940,ATC,atc,bromochlorosalicylanilide; topical,Bromochlorosalicylanilide,OMOP2721018,40798678,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
D01AE02,21601941,ATC,atc,methylrosaniline; topical,gentian violet,4778,959362,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AE04,21601943,ATC,atc,undecylenic acid; topical,undecylenate,314881,914244,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AE05,21601944,ATC,atc,polynoxylin; topical,polynoxylin,34188,19026609,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AE07,21601946,ATC,atc,chlorphenesin; topical,chlorphenesin,2399,19092712,RxNorm,Drug,Ingredient,2025-02-21,2099-12-31
D01AE09,21601948,ATC,atc,sulbentine; topical,Sulbentine,OMOP2721462,40799112,RxNorm Extension,Drug,Ingredient,2025-02-21,2099-12-31
