source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,source_code_category_name,source_code_category_code,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
000000000000066405,0,None,ehif_service,Erütrotsütaarsete antikehade tüpiseerimine ühel paneelil,Laboratoorsed uuringud,6000,Blood group antibodies identified in Serum or Plasma,888-8,3036472,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066406,0,None,ehif_service,Erütrotsütaarsete antikehade tiitrimine,Laboratoorsed uuringud,6000,Blood group antibody screen [Titer] in Serum or Plasma,15343-7,3014848,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066407,0,None,ehif_service,Ühe antigeeni määramine teiste veregrupisüsteemide puhul,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066408,0,None,ehif_service,Rh-fenotüübi määramine,Laboratoorsed uuringud,6000,"Blood group typing, RH phenotyping",103872006,4013592,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066409,0,None,ehif_service,Sobivusproov (üks ristreaktsioon),Laboratoorsed uuringud,6000,Major crossmatch,41902000,4219996,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066410,0,None,ehif_service,Vastsündinu vere kompleksanalüüs,Laboratoorsed uuringud,6000,Neonatal blood group typing,830541000000102,44808699,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066411,0,None,ehif_service,Otsene Coombsi test,Laboratoorsed uuringud,6000,Direct Coombs test,77020008,4299254,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066412,0,None,ehif_service,Otsese Coombsi testi diferentseerimine (tüpiseerimine või tiitrimine),Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066500,0,None,ehif_service,Algmaterjali mikroskoopiline uuring natiivpreparaadis,Laboratoorsed uuringud,6000,"Microbial smear, light microscopy examination",80952000,4214019,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066501,0,None,ehif_service,Algmaterjali mikroskoopiline uuring fikseeritud värvitud preparaadis,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066502,0,None,ehif_service,Algmaterjali mikroskoopiline uuring eelneva kultiveerimisega või kontsentreerimisega,Laboratoorsed uuringud,6000,"Microbial smear, light microscopy examination",80952000,4214019,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066503,0,None,ehif_service,Mikroskoopiline uuring mükobakterite määramiseks,Laboratoorsed uuringud,6000,Mycobacterial microscopy,414788003,4186393,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066510,0,None,ehif_service,Bioloogilise materjali aeroobne külv põhisöötme(te)le,Laboratoorsed uuringud,6000,Aerobic microbial culture,117033003,4035113,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066511,0,None,ehif_service,Bioloogilise materjali aeroobne külv lisasöötme(te)le,Laboratoorsed uuringud,6000,Aerobic microbial culture,117033003,4035113,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066512,0,None,ehif_service,"Bioloogilise materjali külv inkubeerimisega spetsiifilises keskkonnas (mikroaerofiilid, anaeroobid, kapnofiilid)",Laboratoorsed uuringud,6000,Microbial culture,61594008,4189544,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066513,0,None,ehif_service,Bioloogilise materjali külv spetsiifiliste (harvaesinevate või raskesti kultiveeritavate) patogeenide määramiseks,Laboratoorsed uuringud,6000,Microbial culture,61594008,4189544,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066514,0,None,ehif_service,Bioloogilise materjali külv spetsiaalsesse/automatiseeritud külvisüsteemi,Laboratoorsed uuringud,6000,Microbial culture,61594008,4189544,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066515,0,None,ehif_service,Bioloogilise materjali külv mükobakterite määramiseks (klassikaline meetod),Laboratoorsed uuringud,6000,Mycobacteria culture,4737000,4264337,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066516,0,None,ehif_service,Bioloogilise materjali külv mükobakterite määramiseks (vedelsöötmesüsteem),Laboratoorsed uuringud,6000,Mycobacteria culture,4737000,4264337,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066517,0,None,ehif_service,Bioloogilise materjali uuring koekultuuril,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066520,0,None,ehif_service,Mükobakterite samastamine,Laboratoorsed uuringud,6000,Mycobacterium identification,122285001,4044967,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066521,0,None,ehif_service,Mikroorganismi samastamine üksikute biokeemiliste või immunoloogiliste reaktsioonide abil,Laboratoorsed uuringud,6000,Microbial identification test,4804005,4167335,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066522,0,None,ehif_service,Mikroorganismi samastamine biokeemilise või immunoloogilise spetsiaalse/automatiseeritud süsteemi abil,Laboratoorsed uuringud,6000,Microbial identification test,4804005,4167335,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066523,0,None,ehif_service,Täpsustav samastamine,Laboratoorsed uuringud,6000,Microbial identification test,4804005,4167335,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066530,0,None,ehif_service,Ravimitundlikkuse määramine diskdifusiooni meetodil kuni kuue preparaadi suhtes,Laboratoorsed uuringud,6000,Disk diffusion susceptibility test,359872008,4231900,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066531,0,None,ehif_service,Minimaalse inhibeeriva kontsentratsiooni määramine ühes preparaadis,Laboratoorsed uuringud,6000,Antimicrobial susceptibility test,14788002,4032801,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066532,0,None,ehif_service,M. tuberculosis'e ravimitundlikkuse määramine kuni nelja antibakteriaalse preparaadi suhtes,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066540,0,None,ehif_service,"Mikroorganismi markeri määramine aglutinatsiooni-, hemaglutinatsiooni-, lateksaglutinatsioonireaktsioonil*",Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066541,0,None,ehif_service,Haigustekitaja markeri määramine immunofluorestsentsmeetodil,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066542,0,None,ehif_service,Kiiranalüüs haigustekitaja markeri määramiseks immuunkromatogeensel meetodil,Laboratoorsed uuringud,6000,Immunochromatographic test,409877007,4260440,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066543,0,None,ehif_service,Bioproovid. Botulismi jt toksiinide avastamine bioloogilises materjalis. Toksiinitüübi määramine neutralisatsioonireaktsioonil,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066601,0,None,ehif_service,Perifeerse Vere Kromosoomianalüüs,Laboratoorsed uuringud,6000,Karyotype [Identifier] in Blood or Tissue Nominal,29770-5,3025939,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066603,0,None,ehif_service,Luuüdi Kromosoomianalüüs,Laboratoorsed uuringud,6000,Karyotype [Identifier] in Bone marrow Nominal,33893-9,3043425,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066605,0,None,ehif_service,Interfaasi Fish-Analüüs,Laboratoorsed uuringud,6000,Fluorescence in situ hybridization,426329006,4142271,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066607,0,None,ehif_service,DNA eraldamine (üle 1 ml verest),Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066608,0,None,ehif_service,DNA analüüs PCR-meetodil*,Laboratoorsed uuringud,6000,DNA analysis,62302004,4266507,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066608,0,None,ehif_service,DNA analüüs PCR-meetodil*,Laboratoorsed uuringud,6000,Polymerase chain reaction analysis,9718006,4322045,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066609,0,None,ehif_service,RNA analüüs RT-PCR- või hübridisatsioonimeetodil*,Laboratoorsed uuringud,6000,Viral nucleic acid assay,118147004,4041975,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066610,0,None,ehif_service,"Biomarkeri (patogeeni, geneetilise või somaatilise mutatsiooni) määramine real-time-PCR-meetodil",Laboratoorsed uuringud,6000,Analysis using real time PCR,444076003,40484651,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066611,0,None,ehif_service,"Biomarkeri (patogeeni, geneetilise või somaatilise mutatsiooni) kvantitatiivne määramine real-time-PCR-meetodil",Laboratoorsed uuringud,6000,Analysis using real time PCR,444076003,40484651,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066612,0,None,ehif_service,Haigustekitaja tüpiseerimine või grupi määramine PCR-meetodil,Laboratoorsed uuringud,6000,Polymerase chain reaction analysis,9718006,4322045,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066613,0,None,ehif_service,Viirusmarkeri määramine NAT-meetodil,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066614,0,None,ehif_service,Viirusmarkeri kvantitatiivne määramine NAT-meetodil,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066615,0,None,ehif_service,Mikroobide genotüübi võrdlus restriktsioon-PFGE-meetodil,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066616,0,None,ehif_service,Kompleksne mutatsioonianalüüs PCR-meetodil,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066617,0,None,ehif_service,Mutatsioonianalüüs APEX-meetodil,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066618,0,None,ehif_service,Mutatsioonianalüüs sekveneerimisega,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066619,0,None,ehif_service,HLA klass I alleelide madala resolutsiooniga määramine PCR-meetodil*,Laboratoorsed uuringud,6000,Human leukocyte antigen phenotyping,397757002,4262296,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066620,0,None,ehif_service,HLA klass II alleelide madala resolutsiooniga määramine PCR-meetodil*,Laboratoorsed uuringud,6000,Human leukocyte antigen phenotyping,397757002,4262296,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066621,0,None,ehif_service,"HLA klass I, II alleelide kõrge resolutsiooniga subtüpiseerimine PCR-meetodil*",Laboratoorsed uuringud,6000,Human leukocyte antigen phenotyping,397757002,4262296,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066622,0,None,ehif_service,Kromosoomianalüüs amnionist,Laboratoorsed uuringud,6000,Karyotype [Identifier] in Amniotic fluid Nominal,33773-3,3030662,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066623,0,None,ehif_service,Kromosoomianalüüs koorionist,Laboratoorsed uuringud,6000,Karyotype [Identifier] in Chorionic villus sample Nominal,33774-1,3044819,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066624,0,None,ehif_service,Kromosoomianalüüs nahast,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066625,0,None,ehif_service,Interfaasi FISH analüüs amnionist,Laboratoorsed uuringud,6000,Chromosome analysis.interphase [Interpretation] in Amniotic fluid by FISH Narrative,55192-9,40758321,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066626,0,None,ehif_service,Interfaasi FISH analüüs koorionist,Laboratoorsed uuringud,6000,Chromosome analysis.interphase [Interpretation] in Chorionic villus sample by FISH Narrative,55193-7,40758322,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066627,0,None,ehif_service,Metafaasi FISH analüüs amnionist; Metafaasi FISH-analüüs amnionist,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066628,0,None,ehif_service,Metafaasi FISH analüüs koorionist; Metafaasi FISH-analüüs koorionist,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066629,0,None,ehif_service,Kromosoomianalüüs verest,Laboratoorsed uuringud,6000,Karyotype [Identifier] in Blood or Tissue Nominal,29770-5,3025939,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066630,0,None,ehif_service,Metafaasi FISH analüüs verest; Metafaasi FISH-analüüs verest,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066631,0,None,ehif_service,Metafaasi FISH analüüs verest koos koekultuuri kasvatamisega; Metafaasi FISH-analüüs verest koos koekultuuri kasvatamisega,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066632,0,None,ehif_service,Kromosoomianalüüs luuüdist,Laboratoorsed uuringud,6000,Karyotype [Identifier] in Bone marrow Nominal,33893-9,3043425,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066633,0,None,ehif_service,Luuüdi FISH analüüs; Luuüdi FISH-analüüs,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066634,0,None,ehif_service,SARS koroonaviirus-2 RNA määramine,Laboratoorsed uuringud,6000,Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) using Nucleic acid amplification technique in Unspecified specimen,OMOP4873968,756084,OMOP Extension,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066635,0,None,ehif_service,Her2 FISH analüüs rinnakoest või maokoest; Her2 FISH-analüüs rinnakoest või maokoest,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066636,0,None,ehif_service,Submikroskoopiline kromosoomianalüüs,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066637,0,None,ehif_service,Interfaasi FISH histoloogilisest materjalist lümfo- ja müeloproliferatiivsete haiguste kahtluse korral; Interfaasi FISH-histoloogilisest materjalist lümfo- ja müeloproliferatiivsete haiguste kahtluse korral,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066638,0,None,ehif_service,Interfaasi FISH tsütoloogilisest materjalist lümfo- ja müeloproliferatiivsete haiguste kahtluse korral; Interfaasi FISH-tsütoloogilisest materjalist lümfo- ja müeloproliferatiivsete haiguste kahtluse korral,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066639,0,None,ehif_service,Interfaasi FISH uuring tsütoloogilisest materjalist mesenhümaalsete- ja epiteliaalsete kasvajate diferentsiaaldiagnostikaks; Interfaasi FISH-uuring tsütoloogilisest materjalist mesenhümaalsete ja epiteliaalsete kasvajate diferentsiaaldiagnostikaks,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066642,0,None,ehif_service,Loote rakuvaba DNA sünnieelne sõeluuring (NIPT) üksikraseduse korral; Loote rakuvaba DNA sünnieelne sõeluuring (NIPT),Laboratoorsed uuringud,6000,Chromosome abnormality screening,171242005,4064932,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066643,0,None,ehif_service,Loote rakuvaba DNA sünnieelne sõeluuring (NIPT) kaksikraseduse korral,Laboratoorsed uuringud,6000,Chromosome abnormality screening,171242005,4064932,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066644,0,None,ehif_service,Inimese papilloomviiruse test nukleiinhappe (DNA ja/või RNA) järjestuse määramisel,Laboratoorsed uuringud,6000,Human papilloma virus nucleic acid detection,204431000000100,44789520,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066645,0,None,ehif_service,SARS koroonaviirus-2 RNA määramine kiirmeetodil,Laboratoorsed uuringud,6000,Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) using Nucleic acid amplification technique in Unspecified specimen,OMOP4873968,756084,OMOP Extension,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066646,0,None,ehif_service,Rinnavähi koe geeniekspressioonanalüüs adjuvantse keemiaravi raviotsuseks,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066700,0,None,ehif_service,Immuunkompleksid. Fagotsütoosi määramine lateksosakestega,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066701,0,None,ehif_service,HLA seroloogiline määramine (üks klass),Laboratoorsed uuringud,6000,HLA serotyping,104410005,4018612,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066702,0,None,ehif_service,Retsipiendi presensibilisatsioon doonori HLA antigeenide vastu,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066703,0,None,ehif_service,Cross-match uuring,Laboratoorsed uuringud,6000,Histocompatibility crossmatch,72845001,4217958,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066704,0,None,ehif_service,Lümfotsüütide reaktsioon segakultuuris,Laboratoorsed uuringud,6000,Mixed lymphocyte reaction,252364000,4098032,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066705,0,None,ehif_service,Nitro-blue analüüs granulotsüütide oksüdatiivse purske määramiseks,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066706,0,None,ehif_service,"Sõeluuringud, hormoonuuringud, haigustekitajate uuringud immuunmeetodil*",Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066707,0,None,ehif_service,"Aneemia-, südame-, kasvajamarkerite määramine, haigustekitajate uuringud, antikehade, vitamiinide ja ensüümide määramine immuunmeetodil*",Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066708,0,None,ehif_service,"Tsütokiinide, allergeenipaneelide, spetsiifiliste markerite määramine ja haigustekitajate uuringud immuunmeetodil*",Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066709,0,None,ehif_service,"Harvaesinevad ja kinnitavad uuringud, erakorralised analüüsid immuunmeetodil*",Laboratoorsed uuringud,6000,Immunology laboratory test,252318005,4098179,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066710,0,None,ehif_service,Kiiranalüüs testribaga,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066711,0,None,ehif_service,Immunofluorestsentsuuring*,Laboratoorsed uuringud,6000,Fluorescent immunoassay,30662005,4148777,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066712,0,None,ehif_service,Immunofluorestsentsuuring valmisslaididel*,Laboratoorsed uuringud,6000,Fluorescent immunoassay,30662005,4148777,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066713,0,None,ehif_service,Biopsiamaterjali immunofluorestsentsuuring*,Laboratoorsed uuringud,6000,Fluorescent immunoassay,30662005,4148777,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066714,0,None,ehif_service,Immunoblot-uuring*,Laboratoorsed uuringud,6000,Immunoblot assay,37310002,4291344,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066715,0,None,ehif_service,Kompleksne immunoblot-uuring,Laboratoorsed uuringud,6000,Immunoblot assay,37310002,4291344,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066716,0,None,ehif_service,Spetsiifiliste antikehade kompleksne samastamine,Laboratoorsed uuringud,6000,Procedure to identify antibody,121258006,4006851,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066717,0,None,ehif_service,CD34 positiivsete tüvirakkude määramine läbivoolutsütomeetril,Laboratoorsed uuringud,6000,CD34 cells [#/volume] in Specimen,74838-4,44816730,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066718,0,None,ehif_service,Analüüs läbivoolutsütomeetril*,Laboratoorsed uuringud,6000,Flow cytometry,64444005,4276031,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066719,0,None,ehif_service,"HIV1,2 antigeeni ja/või antikehade määramine",Laboratoorsed uuringud,6000,HIV 1+2 Ab+HIV1 p24 Ag [Presence] in Serum or Plasma by Immunoassay,56888-1,40760007,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066720,0,None,ehif_service,Prokaltsitoniini määramine immuunmeetodil,Laboratoorsed uuringud,6000,Procalcitonin [Mass/volume] in Serum or Plasma,33959-8,3046279,LOINC,Measurement,Lab Test,2024-06-04,2099-12-31
000000000000066721,0,None,ehif_service,Prostataspetsiifilise antigeeni määramine,Laboratoorsed uuringud,6000,Prostate specific antigen measurement,63476009,4272032,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066800,0,None,ehif_service,Hematoksüliin-eosiin värvinguga biopsiamaterjali uuring (1 plokk),Laboratoorsed uuringud,6000,Evaluation of biopsy specimen,441817003,40480861,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066800,0,None,ehif_service,Hematoksüliin-eosiin värvinguga biopsiamaterjali uuring (1 plokk),Laboratoorsed uuringud,6000,Water soluble eosin stain method,406889008,4249425,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066800,0,None,ehif_service,Hematoksüliin-eosiin värvinguga biopsiamaterjali uuring (1 plokk),Laboratoorsed uuringud,6000,Hematoxylin stain method,406866000,4238081,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066801,0,None,ehif_service,Operatsioonipreparaadi väljalõige koos makropreparaadi ja histoloogilise preparaadi kirjeldava diagnoosiga (kuni 3 plokki),Laboratoorsed uuringud,6000,Surgical biopsy,274330002,4164385,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066801,0,None,ehif_service,Operatsioonipreparaadi väljalõige koos makropreparaadi ja histoloogilise preparaadi kirjeldava diagnoosiga (kuni 3 plokki),Laboratoorsed uuringud,6000,Evaluation of surgical biopsy specimen,442709002,40484883,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066802,0,None,ehif_service,"Histoloogilise preparaadi 1 lisavärving (Giemsa, van Gieson) (1 klaas); Histoloogilise preparaadi 1 lisavärving (Giemsa, van Gieson) (üks klaas)",Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066803,0,None,ehif_service,Histoloogiline kiiruuring operatsiooni ajal (1 koetükk),Laboratoorsed uuringud,6000,Evaluation of surgical biopsy specimen,442709002,40484883,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066804,0,None,ehif_service,Immunohistokeemiline või -tsütokeemiline uuring ühel koelõigul või tsütoloogilisel preparaadil (1 klaas); Immuunhistokeemiline või -tsütokeemiline uuring ühel koelõigul või tsütoloogilisel preparaadil (1 klaas); Immunohistokeemiline või -tsütokeemiline uu,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066805,0,None,ehif_service,Histo- või tsütokeemiline uuring histoloogilisel koelõigul või tsütoloogilisel preparaadil (1 klaas); Histo- või tsütokeemiline uuring histoloogilisel koelõigul või tsütoloogilisel preparaadil (üks klaas),Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066806,0,None,ehif_service,In situ hübridiseerimine histoloogilisel või tsütoloogilisel materjalil CISH meetodil (1 klaas); In situ hübridiseerimine histoloogilisel või tsütoloogilisel materjalil CISH meetodil (üks klaas),Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066807,0,None,ehif_service,Papanicolaou meetodil tehtud ja skriinija hinnatud günekotsütoloogiline uuring,Laboratoorsed uuringud,6000,Microscopic cytologic examination of smear of specimen from female genital tract prepared using Papanicolaou technique,609040007,43531329,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066808,0,None,ehif_service,Skriinija hinnatud üldtsütoloogiline uuring (kuni 3 klaasi),Laboratoorsed uuringud,6000,Cytologic test,116147009,4023405,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066809,0,None,ehif_service,"Papanicolaou meetodil tehtud, skriinija ja patoloogi hinnatud günekotsütoloogiline uuring",Laboratoorsed uuringud,6000,Microscopic cytologic examination of smear of specimen from female genital tract prepared using Papanicolaou technique,609040007,43531329,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066810,0,None,ehif_service,Patoloogi hinnatud üldtsütoloogiline uuring (kuni 3 klaasi),Laboratoorsed uuringud,6000,Cytologic test,116147009,4023405,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066811,0,None,ehif_service,Papanicolaou meetodil tehtud ja patoloogi hinnatud patoloogiline günekotsütoloogiline uuring,Laboratoorsed uuringud,6000,Microscopic cytologic examination of smear of specimen from female genital tract prepared using Papanicolaou technique,609040007,43531329,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066812,0,None,ehif_service,Tsütoloogiline kiiruuring operatsiooni ajal (1 klaas),Laboratoorsed uuringud,6000,Cytologic test,116147009,4023405,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066813,0,None,ehif_service,Tsütobloki uuring (1 plokk),Laboratoorsed uuringud,6000,Cytologic test,116147009,4023405,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066814,0,None,ehif_service,Lahang histoloogilise uuringuga,Laboratoorsed uuringud,6000,Histopathology test,252416005,4098214,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066814,0,None,ehif_service,Lahang histoloogilise uuringuga,Laboratoorsed uuringud,6000,Autopsy examination,29240004,4162299,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066815,0,None,ehif_service,"Lahang koos histoloogilise uuringu ja erivärvimistega, sh kiiruuringud",Laboratoorsed uuringud,6000,Autopsy examination,29240004,4162299,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066815,0,None,ehif_service,"Lahang koos histoloogilise uuringu ja erivärvimistega, sh kiiruuringud",Laboratoorsed uuringud,6000,Histopathology test,252416005,4098214,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066816,0,None,ehif_service,Loote või surnult sündinu lahang ja histoloogiline uuring,Laboratoorsed uuringud,6000,"Autopsy, gross and microscopic examination, stillborn or newborn",16361008,4039104,SNOMED,Procedure,Procedure,2024-06-04,2099-12-31
000000000000066817,0,None,ehif_service,Operatsioonipreparaadi väljalõige koos makrobloki valmistamise ja histoloogilise preparaadi kirjeldava diagnoosiga (1 plokk); Operatsioonipreparaadi väljalõige koos makroploki valmistamise ja histoloogilise preparaadi kirjeldava diagnoosiga (üks plokk),Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066818,0,None,ehif_service,Neerubiopsia elektronmikroskoopiline uuring,Laboratoorsed uuringud,6000,,No matching concept,0,None,,,2024-06-04,2099-12-31
000000000000066821,0,None,ehif_service,Vedelikupõhine günekotsütoloogiline uuring HPV/NAT leiu täpsustamiseks,Laboratoorsed uuringud,6000,Liquid based cervical cytology screening,417036008,4220448,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
000000000000066822,0,None,ehif_service,Vedelikupõhine günekotsütoloogiline uuring (LBC),Laboratoorsed uuringud,6000,Liquid based cervical cytology screening,417036008,4220448,SNOMED,Measurement,Procedure,2024-06-04,2099-12-31
