source_code,source_concept_id,source_vocabulary_id,source_code_type,source_code_description,source_code_category_name,source_code_category_code,target_concept_name,target_concept_code,target_concept_id,target_vocabulary_id,target_domain,target_concept_class_id,updated_date,valid_end_date
00000000000000242C,2010000788,EHIF service codes,ehif_service,"Spetsiifiline põletikuline artropaatia, kht-ta",Luulihaskonna ja sidekoe haigused,08,Septic arthritis w/o CC/MCC,550,38001324,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000242D,2010000789,EHIF service codes,ehif_service,Muud artriidid,Luulihaskonna ja sidekoe haigused,08,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000242E,2010000790,EHIF service codes,ehif_service,"Artroosid, kht-ga",Luulihaskonna ja sidekoe haigused,08,Septic arthritis w CC,549,38001323,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000242F,2010000791,EHIF service codes,ehif_service,"Artroosid, kht-ta",Luulihaskonna ja sidekoe haigused,08,Septic arthritis w/o CC/MCC,550,38001324,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000471N,2010001356,EHIF service codes,ehif_service,Kahepoolsed või mitmikoperatsioonid alajäseme suurtel liigestel,Luulihaskonna ja sidekoe haigused,08,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000491O,2010001383,EHIF service codes,ehif_service,"Ülajäseme suure liigese proteesimine või ülajäseme transplantatsioon, lühike ravi",Luulihaskonna ja sidekoe haigused,08,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000808O,2010002720,EHIF service codes,ehif_service,"Luu-lihaskonna väheulatuslik protseduur, lühike ravi",Luulihaskonna ja sidekoe haigused,08,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000908O,2010002825,EHIF service codes,ehif_service,"Lihase-skleleteisüsteemi haigus, lühike ravi olulise protseduurita",Luulihaskonna ja sidekoe haigused,08,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000191,2010000204,EHIF service codes,ehif_service,"Kõhunäärme, maksa ja -untimisoperatsioonid, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,"Pancreas, liver & shunt procedures w CC",406,38001207,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000192,2010000205,EHIF service codes,ehif_service,"Kõhunäärme või maksa operatsioon, kht-ta","Maksa, sapiteede ja kõhunäärme haigused",07,"Pancreas, liver & shunt procedures w/o CC/MCC",407,38001208,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000193,2010000206,EHIF service codes,ehif_service,"Sapiteede operatsioonid, v.a ainult koletsüstektoomia, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,Biliary tract proc except only cholecyst w or w/o c.d.e. w CC,409,38001210,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000194,2010000207,EHIF service codes,ehif_service,"Sapiteede operatsioonid, v.a ainult koletsüstektoomia, kht-ta","Maksa, sapiteede ja kõhunäärme haigused",07,Biliary tract proc except only cholecyst w or w/o c.d.e. w/o CC/MCC,410,38001211,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000195,2010000208,EHIF service codes,ehif_service,"Koletsüstektoomia ühissapijuha uuringuga, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,Cholecystectomy w c.d.e. w CC,412,38001213,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000196,2010000209,EHIF service codes,ehif_service,"Koletsüstektoomia ühissapijuha uuringuga, kht-ta","Maksa, sapiteede ja kõhunäärme haigused",07,Cholecystectomy w c.d.e. w/o CC/MCC,413,38001214,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000197,2010000210,EHIF service codes,ehif_service,"Koletsüstektoomia, v.a laparoskoopiline, ühissapijuha uuringuta, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,Cholecystectomy except by laparoscope w/o c.d.e. w CC,415,38001216,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000198,2010000211,EHIF service codes,ehif_service,"Koletsüstektoomia, v.a laparoskoopiline, ühissapijuha uuringuta, kht-ta","Maksa, sapiteede ja kõhunäärme haigused",07,Cholecystectomy except by laparoscope w/o c.d.e. w/o CC/MCC,416,38001217,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000199,2010000212,EHIF service codes,ehif_service,Maksa ja sapiteede pahaloomuliste kasvajate diagnoosimisprotseduurid,"Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000200,2010000213,EHIF service codes,ehif_service,Maksa ja sapiteede mittepahaloomuliste kasvajate diagnostilised protseduurid,"Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000201,2010000214,EHIF service codes,ehif_service,"Maksa, sapiteede või kõhunäärme muud operatsioonid","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000202,2010000215,EHIF service codes,ehif_service,Maksatsirroos ja alkoholhepatiit,"Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000203,2010000216,EHIF service codes,ehif_service,"Maksa, sapiteede või kõhunäärme pahaloomulised kasvajad","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000204,2010000217,EHIF service codes,ehif_service,"Kõhunäärme haigused, v.a pahaloomulised kasvajad","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000205,2010000218,EHIF service codes,ehif_service,"Maksahaigused, v.a pahaloomulised kasvajad, maksatsirroos, alkoholhepatiit, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,"Disorders of liver except malig,cirr,alc hepa w CC",442,38001237,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000206,2010000219,EHIF service codes,ehif_service,"Maksahaigused, v.a pahaloomulised kasvajad, maksatsirroos, alkoholhepatiit, kht-ta","Maksa, sapiteede ja kõhunäärme haigused",07,"Disorders of liver except malig,cirr,alc hepa w/o CC/MCC",443,38001238,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000207,2010000220,EHIF service codes,ehif_service,"Sapiteede haigused, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,Disorders of the biliary tract w CC,445,38001240,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000208,2010000221,EHIF service codes,ehif_service,"Sapiteede haigused, kht-ta","Maksa, sapiteede ja kõhunäärme haigused",07,Disorders of the biliary tract w/o CC/MCC,446,38001241,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000493,2010000519,EHIF service codes,ehif_service,"Laparoskoopiline või endoskoopiline koletsüstektoomia ilma ühissapijuha uuringuta, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,Laparoscopic cholecystectomy w/o c.d.e. w CC,418,38001219,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000494,2010000520,EHIF service codes,ehif_service,"Laparoskoopiline või endoskoopiline koletsüstektoomia ilma ühissapijuha uuringuta, kht-ta","Maksa, sapiteede ja kõhunäärme haigused",07,Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC,419,38001220,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000537,2010000535,EHIF service codes,ehif_service,Üldanesteesia maksa ja pankrease probleemide korral,"Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000191B,2010000617,EHIF service codes,ehif_service,"Kõhunäärme, maksa ja šundi operatsioonid, kht-ga","Maksa, sapiteede ja kõhunäärme haigused",07,"Pancreas, liver & shunt procedures w CC",406,38001207,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000192O,2010000619,EHIF service codes,ehif_service,"Kõhunäärme või maksa operatsioon, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,"Pancreas, liver & shunt procedures w/o CC/MCC",407,38001208,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000200O,2010000629,EHIF service codes,ehif_service,"Maksa ja sapiteede haiguste diagnostilised protseduurid, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000201O,2010000641,EHIF service codes,ehif_service,"Maksa, sapiteede või kõhunäärme muud operatsioonid, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000480O,2010001363,EHIF service codes,ehif_service,"Maksa siirdamine, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000494O,2010001387,EHIF service codes,ehif_service,"Koletsüstektoomia, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC,419,38001220,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000705O,2010002147,EHIF service codes,ehif_service,"Jämesoole endoskoopiline protseduur, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000713O,2010002231,EHIF service codes,ehif_service,"Endoskoopiline stendi asetamine sapiteedesse, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000714O,2010002236,EHIF service codes,ehif_service,"Sapiteede endoskoopiline protseduur, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000715O,2010002247,EHIF service codes,ehif_service,"Sapiteede endoskoopia, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000807O,2010002719,EHIF service codes,ehif_service,"Maksa ja pankrease väheulatuslik protseduur, lühike ravi","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000907O,2010002821,EHIF service codes,ehif_service,"Maksa ja kõhunäärme haigus, lühike ravi olulise protseduurita","Maksa, sapiteede ja kõhunäärme haigused",07,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000481B,2010001366,EHIF service codes,ehif_service,Allogeenne tüviraku siirdamine,"Maksa, sapiteede ja kõhunäärme haigused; Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",07; 17,Allogeneic bone marrow transplant,014,38000900,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000481C,2010001367,EHIF service codes,ehif_service,"Allogeenne tüviraku siirdamine, vanus 0-17","Maksa, sapiteede ja kõhunäärme haigused; Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",07; 17,Allogeneic bone marrow transplant,014,38000900,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000480,2010000506,EHIF service codes,ehif_service,Maksa siirdamine,"Maksa, sapiteede ja kõhunäärme haigused; PreMDC DRG-d",00; 07,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000334,2010000346,EHIF service codes,ehif_service,"Mehe vaagnaelundite suured operatsioonid, kht-ga",Mehe reproduktiivelundite haigused,12,Major male pelvic procedures w CC/MCC,707,38001439,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000335,2010000347,EHIF service codes,ehif_service,"Mehe vaagnaelundite suured operatsioonid, kht-ta",Mehe reproduktiivelundite haigused,12,Major male pelvic procedures w/o CC/MCC,708,38001440,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000336,2010000348,EHIF service codes,ehif_service,"Transuretraalne prostatektoomia, kht-ga",Mehe reproduktiivelundite haigused,12,Transurethral prostatectomy w CC/MCC,713,38001445,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000337,2010000349,EHIF service codes,ehif_service,"Transuretraalne prostatektoomia, kht-ta",Mehe reproduktiivelundite haigused,12,Transurethral prostatectomy w/o CC/MCC,714,38001446,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000338,2010000350,EHIF service codes,ehif_service,Operatsioonid munandite pahaloomuliste kasvajate korral,Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000339,2010000351,EHIF service codes,ehif_service,"Operatsioonid munandite mittepahaloomuliste kasvajate korral, vanus >17",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000340,2010000352,EHIF service codes,ehif_service,"Operatsioonid munandite mittepahaloomuliste kasvajate korral, vanus 0-17",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000341,2010000353,EHIF service codes,ehif_service,Peenise operatsioonid,Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000342,2010000354,EHIF service codes,ehif_service,"Tsirkumtsisioon, vanus >17",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000343,2010000355,EHIF service codes,ehif_service,"Tsirkumtsisioon, vanus 0-17",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000344,2010000356,EHIF service codes,ehif_service,Muud operatsioonid mehe reproduktiivsüsteemi pahaloomuliste kasvajate korral,Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000345,2010000357,EHIF service codes,ehif_service,"Muud operatsioonid mehe reproduktiivsüsteemi kasvajate, v.a pahaloomuliste kasvajate korral",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000346,2010000358,EHIF service codes,ehif_service,"Mehe reproduktiivsüsteemi pahaloomulised kasvajad, kht-ga",Mehe reproduktiivelundite haigused,12,"Malignancy, male reproductive system w CC",723,38001452,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000347,2010000359,EHIF service codes,ehif_service,"Mehe reproduktiivsüsteemi pahaloomulised kasvajad, kht-ta",Mehe reproduktiivelundite haigused,12,"Malignancy, male reproductive system w/o CC/MCC",724,38001453,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000348,2010000360,EHIF service codes,ehif_service,"Eesnäärme healoomuline hüpertroofia, kht-ga",Mehe reproduktiivelundite haigused,12,Benign prostatic hypertrophy w MCC,725,38001454,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000349,2010000361,EHIF service codes,ehif_service,"Eesnäärme healoomuline hüpertroofia, kht-ta",Mehe reproduktiivelundite haigused,12,Benign prostatic hypertrophy w/o MCC,726,38001455,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000350,2010000362,EHIF service codes,ehif_service,Mehe reproduktiivsüsteemi põletikud,Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000351,2010000363,EHIF service codes,ehif_service,Mehe steriliseerimine,Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000352,2010000364,EHIF service codes,ehif_service,Muud mehe reproduktiivsüsteemi haigused,Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000335O,2010001092,EHIF service codes,ehif_service,"Mehe vaagnaelundite suured operatsioonid, lühike ravi",Mehe reproduktiivelundite haigused,12,Major male pelvic procedures w/o CC/MCC,708,38001440,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000337O,2010001095,EHIF service codes,ehif_service,"Transuretraalne prostatektoomia, lühike ravi",Mehe reproduktiivelundite haigused,12,Transurethral prostatectomy w/o CC/MCC,714,38001446,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000341O,2010001101,EHIF service codes,ehif_service,"Peenise operatsioonid, lühike ravi",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000342N,2010001103,EHIF service codes,ehif_service,Tsirkumtsisioon,Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000343O,2010001105,EHIF service codes,ehif_service,"Tsirkumtsisioon, lühike ravi",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000345O,2010001108,EHIF service codes,ehif_service,"Muud mehe reproduktiivsüsteemi operatsioonid, lühike ravi",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000351O,2010001115,EHIF service codes,ehif_service,"Mehe steriliseerimine, lühike ravi",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000812O,2010002732,EHIF service codes,ehif_service,"Meessuguelundite väheulatuslik protseduur, lühike ravi",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000912O,2010002855,EHIF service codes,ehif_service,"Meessuguelundite haigus, lühike ravi olulise protseduurita",Mehe reproduktiivelundite haigused,12,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000468,2010000496,EHIF service codes,ehif_service,Harv diagnoosi ja ulatusliku operatsiooni kombinatsioon,Mittespetsiifiline või vigane informatsioon,99,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000469,2010000497,EHIF service codes,ehif_service,Määratlemata või puudulik teave väljakirjutamisel,Mittespetsiifiline või vigane informatsioon,99,Principal diagnosis invalid as discharge diagnosis,998,38001638,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000470,2010000498,EHIF service codes,ehif_service,Ei grupeeru,Mittespetsiifiline või vigane informatsioon,99,Principal diagnosis invalid as discharge diagnosis,998,38001638,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000477,2010000503,EHIF service codes,ehif_service,Harv diagnoosi ja muu operatsiooni kombinatsioon,Mittespetsiifiline või vigane informatsioon,99,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000468O,2010001354,EHIF service codes,ehif_service,"Põhidiagnoosiga mitteseonduv ulatuslik operatsioon , lühike ravi",Mittespetsiifiline või vigane informatsioon,99,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000470O,2010001355,EHIF service codes,ehif_service,"Ei grupeeru, lühike ravi",Mittespetsiifiline või vigane informatsioon,99,Principal diagnosis invalid as discharge diagnosis,998,38001638,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000999O,2010002982,EHIF service codes,ehif_service,Lühike ravi diagnoosita,Mittespetsiifiline või vigane informatsioon,99,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000400,2010000423,EHIF service codes,ehif_service,Lümfoom ja leukeemia koos nende korral tehtavate suurte operatsioonidega,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000401,2010000424,EHIF service codes,ehif_service,"Lümfoom ja krooniline leukeemia koos nende korral tehtavate muude operatsioonidega, kht-ga","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Lymphoma & non-acute leukemia w other O.R. proc w CC,824,38001526,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000402,2010000425,EHIF service codes,ehif_service,"Lümfoom ja krooniline leukeemia koos nende korral tehtavate muude operatsioonidega, kht-ta","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC,825,38001527,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000403,2010000426,EHIF service codes,ehif_service,"Lümfoom ja krooniline leukeemia, kht-ga","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Lymphoma & non-acute leukemia w CC,841,38001540,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000404,2010000427,EHIF service codes,ehif_service,"Lümfoom ja krooniline leukeemia, kht-ta","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Lymphoma & non-acute leukemia w/o CC/MCC,842,38001541,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000405,2010000428,EHIF service codes,ehif_service,"Äge leukeemia ilma suurte operatsioonideta, vanus 0-17","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000406,2010000429,EHIF service codes,ehif_service,"Müeloproliferatiivsed haigused või vähediferentseerunud kasvajad koos nende korral tehtavate suurte operatsioonidega, kht-ga","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Myeloprolif disord or poorly diff neopl w maj O.R. proc w CC,827,38001529,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000407,2010000430,EHIF service codes,ehif_service,"Müeloproliferatiivsed haigused või vähediferentseerunud kasvajad koos nende korral tehtavate suurte operatsioonidega, kht-ta","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC,828,38001530,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000408,2010000431,EHIF service codes,ehif_service,Müeloproliferatiivsed haigused või vähediferentseerunud kasvajad koos nende korral tehtavate muude operatsioonidega,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000409,2010000432,EHIF service codes,ehif_service,Radioteraapia,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Radiotherapy,849,38001548,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000410,2010000435,EHIF service codes,ehif_service,Kemoteraapia teistel juhtudel va ägeda leukeemia puhul,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000411,2010000436,EHIF service codes,ehif_service,Pahaloomulise kasvaja anamnees ilma endoskoopilise uuringuta,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000412,2010000437,EHIF service codes,ehif_service,Pahaloomulise kasvaja anamnees endoskoopilise uuringuga,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000413,2010000438,EHIF service codes,ehif_service,"Muud vähediferentseerunud kasvajate korral esinevad müeloproliferatiivsed haigused, kht-ga","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Other myeloprolif dis or poorly diff neopl diag w CC,844,38001543,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000414,2010000439,EHIF service codes,ehif_service,"Muud vähediferentseerunud kasvajate korral esinevad müeloproliferatiivsed haigused, kht-ta","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Other myeloprolif dis or poorly diff neopl diag w/o CC/MCC,845,38001544,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000473,2010000501,EHIF service codes,ehif_service,"Äge leukeemia ilma suurte operatsioonideta, vanus >17","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000492,2010000518,EHIF service codes,ehif_service,Kemoteraapia ägeda leukeemia puhul,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000402O,2010001226,EHIF service codes,ehif_service,"Lümfoom ja krooniline leukeemia koos nende korral tehtavate muude operatsioonidega, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Lymphoma & non-acute leukemia w other O.R. proc w/o CC/MCC,825,38001527,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000407O,2010001258,EHIF service codes,ehif_service,"Müeloproliferatiivsed haigused või vähediferentseerunud kasvajad koos nende korral tehtavate suurte operatsioonidega, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Myeloprolif disord or poorly diff neopl w maj O.R. proc w/o CC/MCC,828,38001530,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000408O,2010001270,EHIF service codes,ehif_service,"Müeloproliferatiivsed haigused või vähediferentseerunud kasvajad koos nende korral tehtavate muude operatsioonidega, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000409O,2010001279,EHIF service codes,ehif_service,"Radioteraapia, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Radiotherapy,849,38001548,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000411N,2010001286,EHIF service codes,ehif_service,Anamneesis pahaloomuline kasvaja,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000481A,2010001365,EHIF service codes,ehif_service,Muu luuüdi transplantatsioon,"Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000481O,2010001368,EHIF service codes,ehif_service,"Muu luuüdi transplantatsioon, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000481P,2010001369,EHIF service codes,ehif_service,"Allogeenne tüviraku siirdamine, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,Allogeneic bone marrow transplant,014,38000900,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
00000000000000492O,2010001384,EHIF service codes,ehif_service,"Kemoteraapia ägeda leukeemia puhul, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000817O,2010002737,EHIF service codes,ehif_service,"Väheulatuslik protseduur müeloproliferatiivsete haiguste korral, lühike ravi","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
00000000000000917O,2010002886,EHIF service codes,ehif_service,"Pahaloomuline kasvaja, lühike ravi olulise protseduurita","Müeloproliferatiivsed haigused, vähediferentseerunud kasvajad",17,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000260,2010000272,EHIF service codes,ehif_service,"Osaline mastektoomia pahaloomulise kasvaja puhul, kht-ta","Naha, nahaaluskoe ja rinnanäärme haigused",09,Mastectomy for malignancy w/o CC/MCC,583,38001351,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
000000000000000261,2010000273,EHIF service codes,ehif_service,"Rinnanäärme operatsioonid mittepahaloomuliste kasvajate puhul, v.a biopsia ja paikne ekstsisioon","Naha, nahaaluskoe ja rinnanäärme haigused",09,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000262,2010000274,EHIF service codes,ehif_service,Rinnanäärme biopsia ja paikne ekstsisioon mittepahaloomuliste kasvajate puhul,"Naha, nahaaluskoe ja rinnanäärme haigused",09,,No matching concept,0,None,,,2025-12-03,2099-12-31
000000000000000263,2010000275,EHIF service codes,ehif_service,"Naha siirdamine ja/või kahjustatud koe eemaldamine nahahaavandi või tselluliidi puhul, kht-ga","Naha, nahaaluskoe ja rinnanäärme haigused",09,Skin graft &/or debrid for skn ulcer or cellulitis w CC,574,38001342,DRG,Observation,MS-DRG,2025-12-03,2099-12-31
